prefix_bits,prefix_hex,vendor,registry
24,A055DE,Commscope,MA-L
24,A0562C,"Samsung Electronics Co.,Ltd",MA-L
24,A056B2,Harman/Becker Automotive Systems GmbH,MA-L
24,A056F3,"Apple, Inc.",MA-L
24,A057E3,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,A05866,Qorvo Utrecht B.V.,MA-L
24,A05911,Cisco Meraki,MA-L
24,A0593A,V.D.S. Video Display Systems srl,MA-L
24,A05950,Intel Corporate,MA-L
24,A05AA4,"Grand Products Nevada, Inc.",MA-L
24,A05B21,ENVINET GmbH,MA-L
24,A05D0E,"ALPSALPINE CO.,LTD.",MA-L
24,A05DC1,"TMCT Co., LTD.",MA-L
24,A05DE7,"DIRECTV, Inc.",MA-L
24,A05E6B,"MELPER Co., Ltd.",MA-L
24,A06032,Amcrest Technologies,MA-L
24,A06090,"Samsung Electronics Co.,Ltd",MA-L
24,A06260,Private,MA-L
24,A062FB,"HISENSE VISUAL TECHNOLOGY CO.,LTD",MA-L
24,A06391,NETGEAR,MA-L
24,A0648F,ASKEY COMPUTER CORP,MA-L
24,A06518,VNPT TECHNOLOGY,MA-L
24,A06610,FUJITSU LIMITED,MA-L
24,A06636,Intracom SA Telecom Solutions,MA-L
24,A06720,China Dragon Technology Limited,MA-L
24,A067BE,Sicon srl,MA-L
24,A067D6,Nokia,MA-L
24,A0681C,"GD Midea Air-Conditioning Equipment Co.,Ltd.",MA-L
24,A0687E,Commscope,MA-L
24,A06974,"Honor Device Co., Ltd.",MA-L
24,A06986,Wellav Technologies Ltd,MA-L
24,A069D9,"New H3C Technologies Co., Ltd",MA-L
24,A06A00,Verilink Corporation,MA-L
24,A06A44,"Vizio, Inc",MA-L
24,A06B4A,TCT mobile ltd,MA-L
24,A06C65,Texas Instruments,MA-L
24,A06CEC,RIM,MA-L
24,A06D09,Intelcan Technosystems Inc.,MA-L
24,A06E50,Nanotek Elektronik Sistemler Ltd. Sti.,MA-L
24,A06FAA,LG Innotek,MA-L
24,A07099,"Beijing Huacan Electronics Co., Ltd",MA-L
24,A070B7,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,A071A9,Nokia Corporation,MA-L
24,A0722C,"HUMAX Co., Ltd.",MA-L
24,A072E4,"NJ SYSTEM CO.,LTD",MA-L
24,A07332,Cashmaster International Limited,MA-L
24,A073FC,Rancore Technologies Private Limited,MA-L
24,A07591,"Samsung Electronics Co.,Ltd",MA-L
24,A075EA,"BoxLock, Inc.",MA-L
24,A0764E,Espressif Inc.,MA-L
24,A07751,ASMedia Technology Inc.,MA-L
24,A07771,Vialis BV,MA-L
24,A0779E,Chipsea Technologies (Shenzhen) Corp.,MA-L
24,A07817,"Apple, Inc.",MA-L
24,A0782D,"Apple, Inc.",MA-L
24,A078BA,"Pantech Co., Ltd.",MA-L
24,A07D9C,"Samsung Electronics Co.,Ltd",MA-L
24,A07E16,EM Microelectronic,MA-L
24,A07F8A,Sagemcom Broadband SAS,MA-L
24,A08069,Intel Corporate,MA-L
24,A0821F,"Samsung Electronics Co.,Ltd",MA-L
24,A08222,"Qingdao Haier Technology Co.,Ltd",MA-L
24,A082AC,Linear DMS Solutions Sdn. Bhd.,MA-L
24,A082C7,"P.T.I Co.,LTD",MA-L
24,A083B4,Velorum B.V,MA-L
24,A084CB,"SonicSensory,Inc.",MA-L
24,A08527,Intel Corporate,MA-L
24,A085E3,Espressif Inc.,MA-L
24,A085FC,Microsoft Corporation,MA-L
24,A0861D,"Chengdu Fuhuaxin Technology co.,Ltd",MA-L
24,A086C6,Xiaomi Communications Co Ltd,MA-L
24,A086EC,"SAEHAN HITEC Co., Ltd",MA-L
24,A087BE,"Apple, Inc.",MA-L
24,A0885E,"Anhui Xiangyao New Energy Technology Co., Ltd.",MA-L
24,A08869,Intel Corporate,MA-L
24,A0889D,"Huawei Device Co., Ltd.",MA-L
24,A088B4,Intel Corporate,MA-L
24,A088C2,"Mellanox Technologies, Inc.",MA-L
24,A08966,CIG SHANGHAI CO LTD,MA-L
24,A089E4,"Skyworth Digital Technology(Shenzhen) Co.,Ltd",MA-L
24,A08A06,ASKEY COMPUTER CORP,MA-L
24,A08A87,"HuiZhou KaiYue Electronic Co.,Ltd",MA-L
24,A08C15,Gerhard D. Wempe KG,MA-L
24,A08C9B,Xtreme Technologies Corp,MA-L
24,A08CF2,"YINUOLINK CO.,LTD",MA-L
24,A08CF8,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,A08CFD,Hewlett Packard,MA-L
24,A08D16,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,A08E24,eero inc.,MA-L
24,A08E78,Sagemcom Broadband SAS,MA-L
24,A090B5,Tiinlab Corporation,MA-L
24,A090DE,"VEEDIMS,LLC",MA-L
24,A09169,LG Electronics (Mobile Communications),MA-L
24,A091A2,"OnePlus Electronics (Shenzhen) Co., Ltd.",MA-L
24,A091C8,zte corporation,MA-L
24,A091CA,Nokia Solutions and Networks GmbH & Co. KG,MA-L
24,A09208,Tuya Smart Inc.,MA-L
24,A09347,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD",MA-L
24,A09351,"Cisco Systems, Inc",MA-L
24,A0941A,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD",MA-L
24,A0946A,"Shenzhen XGTEC Technology Co,.Ltd.",MA-L
24,A0950C,China Mobile IOT Company Limited,MA-L
24,A0957F,SERNET (SUZHOU) TECHNOLOGIES CORPORATION,MA-L
24,A09805,OpenVox Communication Co Ltd,MA-L
24,A09857,"Shenzhen ELINK Technology Co., Ltd.",MA-L
24,A098ED,"Shandong Intelligent Optical Communication Development Co., Ltd.",MA-L
24,A09921,"GD Midea Air-Conditioning Equipment Co.,Ltd.",MA-L
24,A0999B,"Apple, Inc.",MA-L
24,A09A0C,"Honor Device Co., Ltd.",MA-L
24,A09A52,"Shenzhen MoreSense Technology Co., Ltd.",MA-L
24,A09A5A,Time Domain,MA-L
24,A09A8E,"Apple, Inc.",MA-L
24,A09B12,China Mobile IOT Company Limited,MA-L
24,A09B17,Taicang T&W Electronics,MA-L
24,A09BBD,Total Aviation Solutions Pty Ltd,MA-L
24,A09D22,"Apple, Inc.",MA-L
24,A09D86,"Alcatel-Lucent Shanghai Bell Co., Ltd",MA-L
24,A09D91,SoundBridge,MA-L
24,A09DC1,China Dragon Technology Limited,MA-L
24,A09E1A,Polar Electro Oy,MA-L
24,A09F10,SHENZHEN BILIAN ELECTRONIC CO.，LTD,MA-L
24,A09F7A,D-Link Middle East FZCO,MA-L
24,A0A001,Hewlett Packard Enterprise,MA-L
24,A0A0DC,"Huawei Device Co., Ltd.",MA-L
24,A0A130,DLI Taiwan Branch office,MA-L
24,A0A23C,GPMS,MA-L
24,A0A309,"Apple, Inc.",MA-L
24,A0A33B,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,A0A3B3,Espressif Inc.,MA-L
24,A0A3B8,WISCLOUD,MA-L
24,A0A3E2,"Actiontec Electronics, Inc",MA-L
24,A0A3F0,D-Link International,MA-L
24,A0A47F,"Cisco Systems, Inc",MA-L
24,A0A4C5,Intel Corporate,MA-L
24,A0A65C,Supercomputing Systems AG,MA-L
24,A0A763,Polytron Vertrieb GmbH,MA-L
24,A0A8CD,Intel Corporate,MA-L
24,A0AAFD,EraThink Technologies Corp.,MA-L
24,A0AB1B,D-Link International,MA-L
24,A0AB51,"WEIFANG GOERTEK ELECTRONICS CO.,LTD",MA-L
24,A0AC69,"Samsung Electronics Co.,Ltd",MA-L
24,A0AC78,"Shenzhen iComm Semiconductor CO.,LTD",MA-L
24,A0AD62,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,A0AD9F,ASUSTek COMPUTER INC.,MA-L
24,A0ADA1,"JMR Electronics, Inc",MA-L
24,A0AF12,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,A0AFBD,Intel Corporate,MA-L
24,A0B045,Halong Mining,MA-L
24,A0B086,Hirschmann Automation and Control GmbH,MA-L
24,A0B0BD,"Samsung Electronics Co.,Ltd",MA-L
24,A0B100,"ShenZhen Cando Electronics Co.,Ltd",MA-L
24,A0B339,Intel Corporate,MA-L
24,A0B3CC,Hewlett Packard,MA-L
24,A0B40F,"Apple, Inc.",MA-L
24,A0B437,GD Mission Systems,MA-L
24,A0B439,"Cisco Systems, Inc",MA-L
24,A0B4A5,"Samsung Electronics Co.,Ltd",MA-L
24,A0B4BF,InfiNet LLC,MA-L
24,A0B53C,Vantiva Technologies Belgium,MA-L
24,A0B549,Arcadyan Corporation,MA-L
24,A0B5DA,"HongKong THTF Co., Ltd",MA-L
24,A0B662,"Acutvista Innovation Co., Ltd.",MA-L
24,A0B765,Espressif Inc.,MA-L
24,A0B8F8,Amgen U.S.A. Inc.,MA-L
24,A0B9ED,Skytap,MA-L
24,A0BAB8,Pixon Imaging,MA-L
24,A0BB3E,IEEE Registration Authority,MA-L
24,A0BC6F,"Cisco Systems, Inc",MA-L
24,A0BD1D,"Zhejiang Dahua Technology Co., Ltd.",MA-L
24,A0BD71,QUALCOMM Incorporated,MA-L
24,A0BDCD,SKY UK LIMITED,MA-L
24,A0BF50,S.C. ADD-PRODUCTION S.R.L.,MA-L
24,A0BFA5,CORESYS,MA-L
24,A0C016,"Sichuan Changhong Network Technologies Co., Ltd.",MA-L
24,A0C1C5,"Apple, Inc.",MA-L
24,A0C20D,"Huawei Device Co., Ltd.",MA-L
24,A0C2DE,Costar Video Systems,MA-L
24,A0C3DE,Triton Electronic Systems Ltd.,MA-L
24,A0C4A5,SYGN HOUSE INC.,MA-L
24,A0C562,Commscope,MA-L
24,A0C589,Intel Corporate,MA-L
24,A0C5F2,IEEE Registration Authority,MA-L
24,A0C6A5,"Lierda Science & Technology Group Co., Ltd",MA-L
24,A0C6EC,"ShenZhen ANYK Technology Co.,LTD",MA-L
24,A0C7D2,"Cisco Systems, Inc",MA-L
24,A0C98B,Nokia Solutions and Networks GmbH & Co. KG,MA-L
24,A0C9A0,"Murata Manufacturing Co., Ltd.",MA-L
24,A0CAA5,"INTELLIGENCE TECHNOLOGY OF CEC CO., LTD",MA-L
24,A0CBFD,"Samsung Electronics Co.,Ltd",MA-L
24,A0CC2B,"Murata Manufacturing Co., Ltd.",MA-L
24,A0CDF3,"Murata Manufacturing Co., Ltd.",MA-L
24,A0CEC8,CE LINK LIMITED,MA-L
24,A0CF5B,"Cisco Systems, Inc",MA-L
24,A0CFF5,zte corporation,MA-L
24,A0D05B,"Samsung Electronics Co.,Ltd",MA-L
24,A0D0DC,Amazon Technologies Inc.,MA-L
24,A0D12A,AXPRO Technology Inc.,MA-L
24,A0D1B3,"Apple, Inc.",MA-L
24,A0D2B1,Amazon Technologies Inc.,MA-L
24,A0D365,Intel Corporate,MA-L
24,A0D37A,Intel Corporate,MA-L
24,A0D385,AUMA Riester GmbH & Co. KG,MA-L
24,A0D3C1,Hewlett Packard,MA-L
24,A0D42D,G.Tech Technology Ltd.,MA-L
24,A0D635,WBS Technology,MA-L
24,A0D722,"Samsung Electronics Co.,Ltd",MA-L
24,A0D795,"Apple, Inc.",MA-L
24,A0D7A0,"Huawei Device Co., Ltd.",MA-L
24,A0D7F3,"Samsung Electronics Co.,Ltd",MA-L
24,A0D807,"Huawei Device Co., Ltd.",MA-L
24,A0D83D,"Fiberhome Telecommunication Technologies Co.,LTD",MA-L
24,A0D86F,"ARGO AI, LLC",MA-L
24,A0D91A,Texas Instruments,MA-L
24,A0DA92,Nanjing Glarun Atten Technology Co. Ltd.,MA-L
24,A0DC04,Becker-Antriebe GmbH,MA-L
24,A0DD6C,Espressif Inc.,MA-L
24,A0DD97,"PolarLink Technologies, Ltd",MA-L
24,A0DDE5,SHARP Corporation,MA-L
24,A0DE05,"JSC ""Irbis-T""",MA-L
24,A0DE0F,"Huawei Device Co., Ltd.",MA-L
24,A0DF15,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,A0E025,Provision-ISR,MA-L
24,A0E06D,"Fiberhome Telecommunication Technologies Co.,LTD",MA-L
24,A0E0AF,"Cisco Systems, Inc",MA-L
24,A0E201,AVTrace Ltd.(China),MA-L
24,A0E25A,"Amicus SK, s.r.o.",MA-L
24,A0E295,"DAT System Co.,Ltd",MA-L
24,A0E390,"Apple, Inc.",MA-L
24,A0E453,Sony Corporation,MA-L
24,A0E4CB,Zyxel Communications Corporation,MA-L
24,A0E534,Stratec Biomedical AG,MA-L
24,A0E5E9,enimai Inc,MA-L
24,A0E617,MATIS,MA-L
24,A0E6F8,Texas Instruments,MA-L
24,A0E70B,Intel Corporate,MA-L
24,A0E7AE,Commscope,MA-L
24,A0E9DB,"Ningbo FreeWings Technologies Co.,Ltd",MA-L
24,A0EB76,AirCUVE Inc.,MA-L
24,A0EC80,zte corporation,MA-L
24,A0ECF9,"Cisco Systems, Inc",MA-L
24,A0ED6D,"Ubee Interactive Co., Limited",MA-L
24,A0EDCD,"Apple, Inc.",MA-L
24,A0EDFB,"Quectel Wireless Solutions Co.,Ltd.",MA-L
24,A0EE1A,"Apple, Inc.",MA-L
24,A0EEEE,CIG SHANGHAI CO LTD,MA-L
24,A0EF84,"Seine Image Int'l Co., Ltd",MA-L
24,A0F217,"GE Medical System(China) Co., Ltd.",MA-L
24,A0F261,Palo Alto Networks,MA-L
24,A0F262,Espressif Inc.,MA-L
24,A0F3C1,"TP-LINK TECHNOLOGIES CO.,LTD.",MA-L
24,A0F3E4,Alcatel-Lucent IPD,MA-L
24,A0F419,Nokia Corporation,MA-L
24,A0F450,HTC Corporation,MA-L
24,A0F459,FN-LINK TECHNOLOGY LIMITED,MA-L
24,A0F479,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,A0F509,IEI Integration Corp.,MA-L
24,A0F6FD,Texas Instruments,MA-L
24,A0F7C3,Ficosa Automotive SLU,MA-L
24,A0F849,"Cisco Systems, Inc",MA-L
24,A0F895,Shenzhen TINNO Mobile Technology Corp.,MA-L
24,A0F9B7,"Ademco Smart Homes Technology(Tianjin)Co.,Ltd.",MA-L
24,A0F9E0,VIVATEL COMPANY LIMITED,MA-L
24,A0FA9C,"WEIFANG GOERTEK ELECTRONICS CO.,LTD",MA-L
24,A0FAC8,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,A0FB68,Miba Battery Systems GmbH,MA-L
24,A0FB83,"Honor Device Co., Ltd.",MA-L
24,A0FBC5,"Apple, Inc.",MA-L
24,A0FC6E,Telegrafia a.s.,MA-L
24,A0FDD9,"UNIONMAN TECHNOLOGY CO.,LTD",MA-L
24,A0FE61,Vivint Wireless Inc.,MA-L
24,A0FE91,AVAT Automation GmbH,MA-L
24,A0FF0C,"Hangzhou Hikvision Digital Technology Co.,Ltd.",MA-L
24,A0FF22,"SHENZHEN APICAL TECHNOLOGY CO., LTD",MA-L
24,A0FF70,Vantiva USA LLC,MA-L
24,A0FFFD,HMD Global Oy,MA-L
24,A4004E,"Cisco Systems, Inc",MA-L
24,A400E2,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,A40130,"ABIsystems Co., LTD",MA-L
24,A401DE,SERCOMM PHILIPPINES INC,MA-L
24,A402B7,Amazon Technologies Inc.,MA-L
24,A402B9,Intel Corporate,MA-L
24,A40450,"nFore Technology Co., Ltd.",MA-L
24,A4056E,Tiinlab Corporation,MA-L
24,A4059E,STA Infinity LLP,MA-L
24,A405D6,Commscope,MA-L
24,A405FD,"Bouffalo Lab (Nanjing) Co., Ltd.",MA-L
24,A406E9,Texas Instruments,MA-L
24,A407B6,"Samsung Electronics Co.,Ltd",MA-L
24,A40801,Amazon Technologies Inc.,MA-L
24,A40853,Nokia Solutions and Networks India Private Limited,MA-L
24,A408EA,"Murata Manufacturing Co., Ltd.",MA-L
24,A408F5,Sagemcom Broadband SAS,MA-L
24,A40987,"Apple, Inc.",MA-L
24,A409B3,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,A409CB,Alfred Kaercher GmbH &amp; Co KG,MA-L
24,A40B78,"FAST PHOTONICS HK CO., LIMITED",MA-L
24,A40BED,"Carry Technology Co.,Ltd",MA-L
24,A40C66,"Shenzhen Colorful Yugong Technology and Development Co., Ltd.",MA-L
24,A40CC3,"Cisco Systems, Inc",MA-L
24,A40DBC,Xiamen Intretech Inc.,MA-L
24,A40E2B,Facebook Inc,MA-L
24,A40E75,Hewlett Packard Enterprise,MA-L
24,A40F25,eero inc.,MA-L
24,A40F98,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD",MA-L
24,A410B6,"Cisco Systems, Inc",MA-L
24,A41115,Robert Bosch Engineering and Business Solutions pvt. Ltd.,MA-L
24,A41162,Arlo Technology,MA-L
24,A41163,IEEE Registration Authority,MA-L
24,A41194,Lenovo,MA-L
24,A411BB,"Cisco Systems, Inc",MA-L
24,A41232,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD",MA-L
24,A41242,"NEC Platforms, Ltd.",MA-L
24,A4134E,Luxul,MA-L
24,A41437,"Hangzhou Hikvision Digital Technology Co.,Ltd.",MA-L
24,A41566,"WEIFANG GOERTEK ELECTRONICS CO.,LTD",MA-L
24,A41588,Commscope,MA-L
24,A416C0,"Apple, Inc.",MA-L
24,A416E7,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,A41731,"Hon Hai Precision Ind. Co.,Ltd.",MA-L
24,A41752,Hifocus Electronics India Private Limited,MA-L
24,A4178B,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,A41791,"Shenzhen Decnta Technology Co.,LTD.",MA-L
24,A41875,"Cisco Systems, Inc",MA-L
24,A41894,IQSIGHT B.V.,MA-L
24,A41908,"Fiberhome Telecommunication Technologies Co.,LTD",MA-L
24,A41A3A,"TP-LINK TECHNOLOGIES CO.,LTD.",MA-L
24,A41A6E,zte corporation,MA-L
24,A41B34,"China Mobile Group Device Co.,Ltd.",MA-L
24,A41BC0,Fastec Imaging Corporation,MA-L
24,A41CB4,DFI Inc,MA-L
24,A41EE1,Taicang T&W Electronics,MA-L
24,A41F72,Dell Inc.,MA-L
24,A4218A,Nortel Networks,MA-L
24,A42249,Sagemcom Broadband SAS,MA-L
24,A422B6,"Motorola Mobility LLC, a Lenovo Company",MA-L
24,A42305,Open Networking Laboratory,MA-L
24,A424B3,FlatFrog Laboratories AB,MA-L
24,A424DD,Cambrionix Ltd,MA-L
24,A4251B,Avaya Inc,MA-L
24,A42618,Integrated Device Technology (Malaysia) Sdn. Bhd.,MA-L
24,A42655,"LTI Motion (Shanghai) Co., Ltd.",MA-L
24,A427A5,Palo Alto Networks,MA-L
24,A428B7,"Yangtze Memory Technologies Co., Ltd.",MA-L
24,A42902,"Hangzhou Hikvision Digital Technology Co.,Ltd.",MA-L
24,A42940,"Shenzhen YOUHUA Technology Co., Ltd",MA-L
24,A42983,Boeing Defence Australia,MA-L
24,A42985,"Sichuan AI-Link Technology Co., Ltd.",MA-L
24,A429B7,bluesky,MA-L
24,A42A26,"GD Midea Air-Conditioning Equipment Co.,Ltd.",MA-L
24,A42A71,"Sichuan Tianyi Comheart Telecom Co.,LTD",MA-L
24,A42A95,D-Link International,MA-L
24,A42B8C,NETGEAR,MA-L
24,A42BB0,"TP-LINK TECHNOLOGIES CO.,LTD.",MA-L
24,A42C08,Masterwork Automodules,MA-L
24,A4307A,"Samsung Electronics Co.,Ltd",MA-L
24,A43111,ZIV,MA-L
24,A43135,"Apple, Inc.",MA-L
24,A433D1,"Fibrlink Communications Co.,Ltd.",MA-L
24,A433D7,MitraStar Technology Corp.,MA-L
24,A43412,Thales Alenia Space,MA-L
24,A434D9,Intel Corporate,MA-L
24,A434F1,Texas Instruments,MA-L
24,A43523,"Guangdong Donyan Network Technologies Co.,Ltd.",MA-L
24,A4352D,TRIZ Networks corp.,MA-L
24,A436C7,LG Innotek,MA-L
24,A4373E,"Huawei Device Co., Ltd.",MA-L
24,A43831,RF elements s.r.o.,MA-L
24,A438CC,"Nintendo Co.,Ltd",MA-L
24,A438FC,Plastic Logic,MA-L
24,A439B3,"Beijing Xiaomi Mobile Software Co., Ltd",MA-L
24,A439B6,SHENZHEN PEIZHE MICROELECTRONICS CO .LTD,MA-L
24,A43A39,"AURORA TECHNOLOGIES CO.,LTD.",MA-L
24,A43A69,Vers Inc,MA-L
24,A43B0E,"Huawei Device Co., Ltd.",MA-L
24,A43BFA,IEEE Registration Authority,MA-L
24,A43CD4,JBL Professional,MA-L
24,A43CD7,"NTX Electronics YangZhou co.,LTD",MA-L
24,A43D78,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD",MA-L
24,A43E51,ANOV FRANCE,MA-L
24,A43EA0,iComm HK LIMITED,MA-L
24,A43F51,"Shenzhen Benew Technology Co.,Ltd.",MA-L
24,A43F68,"Arista Network, Inc.",MA-L
24,A43FA7,Hewlett Packard Enterprise,MA-L
24,A44027,zte corporation,MA-L
24,A4403D,"Shenzhen Baseus Technology Co., Ltd.",MA-L
24,A4423B,Intel Corporate,MA-L
24,A4431B,"Dreamtek Intelligent Technology Co., Ltd",MA-L
24,A44343,"Huawei Device Co., Ltd.",MA-L
24,A44380,"Huawei Device Co., Ltd.",MA-L
24,A4438C,Commscope,MA-L
24,A444D1,Wingtech Group (HongKong）Limited,MA-L
24,A44519,Xiaomi Communications Co Ltd,MA-L
24,A445CD,IoT Diagnostics,MA-L
24,A4466B,EOC Technology,MA-L
24,A446B4,"Huawei Device Co., Ltd.",MA-L
24,A446FA,AmTRAN Video Corporation,MA-L
24,A44A64,Maverick Mobile LLC,MA-L
24,A44AD3,"ST Electronics(Shanghai) Co.,Ltd",MA-L
24,A44B15,Sun Cupid Technology (HK) LTD,MA-L
24,A44BD5,Xiaomi Communications Co Ltd,MA-L
24,A44BD9,"Hangzhou Hikvision Digital Technology Co.,Ltd.",MA-L
24,A44C11,"Cisco Systems, Inc",MA-L
24,A44C62,"Hangzhou Microimage Software Co., Ltd",MA-L
24,A44CC8,Dell Inc.,MA-L
24,A44E2D,"Adaptive Wireless Solutions, LLC",MA-L
24,A44E31,Intel Corporate,MA-L
24,A44F29,IEEE Registration Authority,MA-L
24,A44F3E,IEEE Registration Authority,MA-L
24,A45006,"SHENZHEN HUACHUANG SHIDAI TECHNOLOGYCO.,LTD",MA-L
24,A45046,Xiaomi Communications Co Ltd,MA-L
24,A45055,BUSWARE.DE,MA-L
24,A45129,XAG,MA-L
24,A4515E,Juniper Networks,MA-L
24,A4516F,Microsoft Mobile Oy,MA-L
24,A4526F,ADB Broadband Italia,MA-L
24,A4530E,"Cisco Systems, Inc",MA-L
24,A45385,"WEIFANG GOERTEK ELECTRONICS CO.,LTD",MA-L
24,A453EE,IEEE Registration Authority,MA-L
24,A45590,Xiaomi Communications Co Ltd,MA-L
24,A45602,"fenglian Technology Co.,Ltd.",MA-L
24,A4561B,MCOT Corporation,MA-L
24,A45630,"Cisco Systems, Inc",MA-L
24,A456CC,Vantiva USA LLC,MA-L
24,A457A0,"SAMJIN Co., Ltd.",MA-L
24,A45802,SHIN-IL TECH,MA-L
24,A4580F,IEEE Registration Authority,MA-L
24,A459BF,Silicon Laboratories,MA-L
24,A459D3,IEEE Registration Authority,MA-L
24,A45A1C,smart-electronic GmbH,MA-L
24,A45C25,Texas Instruments,MA-L
24,A45C27,"Nintendo Co., Ltd.",MA-L
24,A45D36,Hewlett Packard,MA-L
24,A45D5E,Wilk Elektronik S.A.,MA-L
24,A45DA1,ADB Broadband Italia,MA-L
24,A45E5A,ACTIVIO Inc.,MA-L
24,A45E60,"Apple, Inc.",MA-L
24,A45F9B,Nexell,MA-L
24,A45FB9,"DreamBig Semiconductor, Inc.",MA-L
24,A46011,"Verifone, Inc.",MA-L
24,A46032,MRV Communications (Networks) LTD,MA-L
24,A46177,AMOSENSE,MA-L
24,A46185,Tools for Humanity Corporation,MA-L
24,A46191,NamJunSa,MA-L
24,A462DF,"DS Global. Co., LTD",MA-L
24,A463A1,Inventus Power Eletronica do Brasil LTDA,MA-L
24,A46706,"Apple, Inc.",MA-L
24,A468BC,Oakley Inc.,MA-L
24,A46B1F,eero inc.,MA-L
24,A46B40,CHINA DRAGON TECHNOLOGY LIMITED,MA-L
24,A46BB6,Intel Corporate,MA-L
24,A46C24,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,A46C2A,"Cisco Systems, Inc",MA-L
24,A46CC1,LTi REEnergy GmbH,MA-L
24,A46CF1,"Samsung Electronics Co.,Ltd",MA-L
24,A46D33,"Phyplus Technology (Shanghai) Co., Ltd",MA-L
24,A46DA4,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,A46DD4,Silicon Laboratories,MA-L
24,A46E79,DFT System Co.Ltd,MA-L
24,A46EA7,"DX ANTENNA CO.,LTD.",MA-L
24,A470D6,"Motorola Mobility LLC, a Lenovo Company",MA-L
24,A47174,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,A473AB,Extreme Networks Headquarters,MA-L
24,A475B9,"Samsung Electronics Co.,Ltd",MA-L
24,A47733,"Google, Inc.",MA-L
24,A47758,"Ningbo Freewings Technologies Co.,Ltd",MA-L
24,A47760,Nokia Corporation,MA-L
24,A477F3,"Apple, Inc.",MA-L
24,A47806,"Cisco Systems, Inc",MA-L
24,A47886,Avaya Inc,MA-L
24,A47952,"Huawei Device Co., Ltd.",MA-L
24,A479E4,KLINFO Corp,MA-L
24,A47A72,Arista Networks,MA-L
24,A47AA4,Commscope,MA-L
24,A47ACF,VIBICOM COMMUNICATIONS INC.,MA-L
24,A47B1A,"Huawei Device Co., Ltd.",MA-L
24,A47B2C,Nokia,MA-L
24,A47B52,"JoulWatt Technology Co., Ltd",MA-L
24,A47B85,"ULTIMEDIA Co Ltd,",MA-L
24,A47B9D,Espressif Inc.,MA-L
24,A47C14,ChargeStorm AB,MA-L
24,A47C1F,Cobham plc,MA-L
24,A47CC9,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,A47D78,Edgecore Americas Networking Corporation,MA-L
24,A47D9F,"Shenzhen iComm Semiconductor CO.,LTD",MA-L
24,A47E36,EM Microelectronic,MA-L
24,A47E39,zte corporation,MA-L
24,A47EFA,Withings,MA-L
24,A47F1B,Juniper Networks,MA-L
24,A4817A,CIG SHANGHAI CO LTD,MA-L
24,A481EE,Nokia Corporation,MA-L
24,A48269,"Datrium, Inc.",MA-L
24,A483E7,"Apple, Inc.",MA-L
24,A48431,"Samsung Electronics Co.,Ltd",MA-L
24,A4856B,Q Electronics Ltd,MA-L
24,A486AE,"Quectel Wireless Solutions Co.,Ltd.",MA-L
24,A486DB,"Guangdong Juan Intelligent Technology Joint Stock Co., Ltd.",MA-L
24,A48873,"Cisco Systems, Inc",MA-L
24,A4895B,ARK INFOSOLUTIONS PVT LTD,MA-L
24,A4897E,"Guangzhou Yuhong Technology Co.,Ltd.",MA-L
24,A48CC0,"JLG Industries, Inc.",MA-L
24,A48CDB,Lenovo,MA-L
24,A48D3B,"Vizio, Inc",MA-L
24,A48E0A,DeLaval International AB,MA-L
24,A49005,"CHINA GREATWALL COMPUTER SHENZHEN CO.,LTD",MA-L
24,A490CE,"vivo Mobile Communication Co., Ltd.",MA-L
24,A491B1,Vantiva Technologies Belgium,MA-L
24,A492CB,Nokia,MA-L
24,A4933F,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,A49340,"Beijing Supvan Information Technology Co.,Ltd.",MA-L
24,A4934C,"Cisco Systems, Inc",MA-L
24,A493AD,"Huawei Device Co., Ltd.",MA-L
24,A493FE,"HUAWEI TECHNOLOGIES CO.,LTD",MA-L
24,A49426,Elgama-Elektronika Ltd.,MA-L
24,A494DC,Infinite Clouds,MA-L
